Percentual,Filename
0.017552,PetImages\Dog\252.jpg
0.0175466666666666,PetImages\Dog\4023.jpg
0.0175462962962962,PetImages\Dog\1646.jpg
0.0175425790754257,PetImages\Cat\8524.jpg
0.0175379372427983,PetImages\Cat\10394.jpg
0.0175364278692887,PetImages\Cat\142.jpg
0.017536,PetImages\Cat\2657.jpg
0.0175328083989501,PetImages\Dog\5474.jpg
0.0175291218637992,PetImages\Dog\8644.jpg
0.017527027027027,PetImages\Cat\9991.jpg
0.0175212765957446,PetImages\Cat\8290.jpg
0.0175064935064935,PetImages\Dog\512.jpg
0.0174984019724226,PetImages\Cat\8708.jpg
0.0174968553459119,PetImages\Cat\8472.jpg
0.017488,PetImages\Cat\10704.jpg
0.017488,PetImages\Cat\10780.jpg
0.0174864969135802,PetImages\Dog\10362.jpg
0.0174786324786324,PetImages\Dog\11254.jpg
0.0174761904761904,PetImages\Dog\1267.jpg
0.017472,PetImages\Cat\11418.jpg
0.0174688796680497,PetImages\Cat\2311.jpg
0.0174666666666666,PetImages\Cat\12124.jpg
0.017464451058201,PetImages\Cat\9672.jpg
0.0174591057797164,PetImages\Dog\9150.jpg
0.0174571078431372,PetImages\Dog\7969.jpg
0.017454840673838,PetImages\Dog\9154.jpg
0.0174536311389759,PetImages\Cat\720.jpg
0.0174506666666666,PetImages\Cat\3004.jpg
0.0174479166666666,PetImages\Dog\3922.jpg
0.0174372955288985,PetImages\Cat\6281.jpg
0.0174365482233502,PetImages\Cat\5292.jpg
0.0174343434343434,PetImages\Cat\10863.jpg
0.0174313725490196,PetImages\Dog\1783.jpg
0.0174285714285714,PetImages\Cat\9041.jpg
0.017424,PetImages\Cat\9580.jpg
0.017421875,PetImages\Dog\8929.jpg
0.0174134053081421,PetImages\Dog\10735.jpg
0.0174011752136752,PetImages\Cat\6155.jpg
0.0174010989010989,PetImages\Cat\4611.jpg
0.017400544959128,PetImages\Cat\6249.jpg
0.0174,PetImages\Dog\3712.jpg
0.0173973333333333,PetImages\Cat\1129.jpg
0.0173865030674846,PetImages\Cat\1141.jpg
0.0173795180722891,PetImages\Cat\9614.jpg
0.017376,PetImages\Cat\2750.jpg
0.0173726212400245,PetImages\Cat\3377.jpg
0.0173653333333333,PetImages\Dog\7412.jpg
0.0173611111111111,PetImages\Cat\2403.jpg
0.0173486590038314,PetImages\Dog\2642.jpg
0.0173486088379705,PetImages\Dog\9246.jpg
0.017344,PetImages\Dog\811.jpg
0.0173386666666666,PetImages\Dog\7375.jpg
0.0173386666666666,PetImages\Cat\751.jpg
0.0173370165745856,PetImages\Cat\9304.jpg
0.0173353245075879,PetImages\Cat\9477.jpg
0.0173348837209302,PetImages\Cat\5675.jpg
0.0173333333333333,PetImages\Cat\11502.jpg
0.0173255813953488,PetImages\Dog\1922.jpg
0.0173225806451612,PetImages\Dog\6093.jpg
0.0173186409550045,PetImages\Dog\6494.jpg
0.0173159811554011,PetImages\Cat\93.jpg
0.0173153153153153,PetImages\Cat\297.jpg
0.0173094951118253,PetImages\Cat\1724.jpg
0.0173013333333333,PetImages\Cat\8006.jpg
0.0172930232558139,PetImages\Dog\2478.jpg
0.0172916666666666,PetImages\Dog\8818.jpg
0.0172906666666666,PetImages\Dog\11038.jpg
0.0172891283766446,PetImages\Dog\9132.jpg
0.0172857142857142,PetImages\Cat\8572.jpg
0.0172853333333333,PetImages\Cat\7105.jpg
0.0172780059481659,PetImages\Dog\2333.jpg
0.0172768408062525,PetImages\Dog\9461.jpg
0.0172735426008968,PetImages\Cat\424.jpg
0.0172734436564223,PetImages\Dog\9156.jpg
0.0172709030100334,PetImages\Cat\11092.jpg
0.0172694877505567,PetImages\Dog\4490.jpg
0.017265625,PetImages\Cat\7838.jpg
0.017264,PetImages\Cat\5474.jpg
0.0172606382978723,PetImages\Cat\8480.jpg
0.0172601431980906,PetImages\Dog\6724.jpg
0.0172530733361593,PetImages\Cat\1922.jpg
0.0172479923288984,PetImages\Cat\8615.jpg
0.0172289396427327,PetImages\Cat\8591.jpg
0.0172284644194756,PetImages\Cat\12128.jpg
0.0172213333333333,PetImages\Cat\9318.jpg
0.017217877094972,PetImages\Cat\6574.jpg
0.017216,PetImages\Cat\5334.jpg
0.0172129380053908,PetImages\Dog\10889.jpg
0.017197175448126,PetImages\Cat\9054.jpg
0.0171904761904761,PetImages\Cat\4552.jpg
0.0171862971516551,PetImages\Cat\6310.jpg
0.017184,PetImages\Dog\6080.jpg
0.0171786666666666,PetImages\Cat\6104.jpg
0.0171779448621553,PetImages\Cat\11963.jpg
0.0171733333333333,PetImages\Cat\11821.jpg
0.017168,PetImages\Dog\11242.jpg
0.017168,PetImages\Dog\8017.jpg
0.017168,PetImages\Cat\6742.jpg
0.0171666666666666,PetImages\Dog\12006.jpg
0.0171626666666666,PetImages\Dog\12338.jpg
0.0171591591591591,PetImages\Cat\1618.jpg
0.0171536842105263,PetImages\Dog\2003.jpg
0.0171467764060356,PetImages\Cat\8346.jpg
0.0171464259353886,PetImages\Dog\8598.jpg
0.01712,PetImages\Cat\2852.jpg
0.0171093333333333,PetImages\Cat\5162.jpg
0.0171093333333333,PetImages\Cat\4606.jpg
0.0171078800517484,PetImages\Dog\1557.jpg
0.0171056547619047,PetImages\Cat\5427.jpg
0.0171006944444444,PetImages\Cat\3352.jpg
0.0170933333333333,PetImages\Dog\7364.jpg
0.0170905980170721,PetImages\Dog\8852.jpg
0.017087912087912,PetImages\Cat\10430.jpg
0.0170873239436619,PetImages\Cat\10753.jpg
0.0170773333333333,PetImages\Cat\9281.jpg
0.0170745428973277,PetImages\Dog\3913.jpg
0.0170688148833384,PetImages\Cat\5616.jpg
0.0170666666666666,PetImages\Dog\2574.jpg
0.0170666666666666,PetImages\Dog\11459.jpg
0.017063063063063,PetImages\Dog\11946.jpg
0.0170616202455825,PetImages\Cat\6394.jpg
0.0170602409638554,PetImages\Cat\11080.jpg
0.0170540093320016,PetImages\Cat\5574.jpg
0.0170453333333333,PetImages\Dog\873.jpg
0.0170346666666666,PetImages\Dog\3618.jpg
0.0170301204819277,PetImages\Cat\11142.jpg
0.017024,PetImages\Cat\6887.jpg
0.0170155502392344,PetImages\Dog\8670.jpg
0.0170052356020942,PetImages\Dog\10312.jpg
0.0170009372071227,PetImages\Cat\10647.jpg
0.0169922904586188,PetImages\Cat\11137.jpg
0.016992,PetImages\Dog\8859.jpg
0.0169813333333333,PetImages\Dog\7296.jpg
0.016978947368421,PetImages\Cat\6024.jpg
0.0169787234042553,PetImages\Cat\7796.jpg
0.0169785202863961,PetImages\Cat\3198.jpg
0.0169652675953079,PetImages\Dog\2887.jpg
0.016965,PetImages\Cat\5311.jpg
0.01696047008547,PetImages\Dog\6374.jpg
0.0169568822553897,PetImages\Cat\12239.jpg
0.016955777691974,PetImages\Dog\10720.jpg
0.0169546666666666,PetImages\Cat\2711.jpg
0.0169520958083832,PetImages\Cat\8492.jpg
0.0169518072289156,PetImages\Cat\6500.jpg
0.016948583219367,PetImages\Cat\12438.jpg
0.0169464428457234,PetImages\Dog\10545.jpg
0.0169444444444444,PetImages\Cat\7868.jpg
0.0169429429429429,PetImages\Dog\6875.jpg
0.0169332708654039,PetImages\Dog\10306.jpg
0.0169226666666666,PetImages\Cat\12475.jpg
0.0169226666666666,PetImages\Cat\10104.jpg
0.0169173333333333,PetImages\Cat\5943.jpg
0.0169166666666666,PetImages\Dog\7901.jpg
0.0169066666666666,PetImages\Cat\3901.jpg
0.0169054259634888,PetImages\Cat\11665.jpg
0.0169039301310043,PetImages\Cat\1941.jpg
0.0169028077753779,PetImages\Dog\6456.jpg
0.0169009433962264,PetImages\Cat\9561.jpg
0.0169,PetImages\Cat\9609.jpg
0.0168998628257887,PetImages\Dog\7264.jpg
0.016899344908304,PetImages\Cat\1767.jpg
0.0168965021906198,PetImages\Dog\1352.jpg
0.0168930481283422,PetImages\Cat\7964.jpg
0.0168853333333333,PetImages\Dog\11684.jpg
0.0168853333333333,PetImages\Cat\10904.jpg
0.0168853333333333,PetImages\Cat\5210.jpg
0.016872427983539,PetImages\Cat\7487.jpg
0.0168666666666666,PetImages\Cat\1706.jpg
0.0168650793650793,PetImages\Cat\9753.jpg
0.0168599508599508,PetImages\Cat\11569.jpg
0.0168533333333333,PetImages\Dog\4741.jpg
0.0168509316770186,PetImages\Dog\1056.jpg
0.0168489583333333,PetImages\Dog\9808.jpg
0.016848288121184,PetImages\Dog\2597.jpg
0.0168311403508771,PetImages\Dog\11074.jpg
0.0168294270833333,PetImages\Cat\6179.jpg
0.0168266666666666,PetImages\Dog\1252.jpg
0.0168266666666666,PetImages\Cat\1982.jpg
0.0168263796746768,PetImages\Cat\8295.jpg
0.0168148148148148,PetImages\Cat\2000.jpg
0.0168,PetImages\Cat\9715.jpg
0.016796875,PetImages\Cat\2515.jpg
0.0167893333333333,PetImages\Dog\3487.jpg
0.0167886597938144,PetImages\Cat\11559.jpg
0.0167839643652561,PetImages\Dog\6372.jpg
0.0167733333333333,PetImages\Dog\9827.jpg
0.0167633928571428,PetImages\Cat\1328.jpg
0.0167624521072796,PetImages\Dog\10334.jpg
0.0167551020408163,PetImages\Cat\12284.jpg
0.0167466666666666,PetImages\Cat\7035.jpg
0.0167466449054896,PetImages\Dog\5292.jpg
0.0167443347953216,PetImages\Cat\7880.jpg
0.016738969599139,PetImages\Cat\7976.jpg
0.016736,PetImages\Dog\7899.jpg
0.0167302798982188,PetImages\Cat\279.jpg
0.0167201735357917,PetImages\Cat\8020.jpg
0.0167200854700854,PetImages\Cat\6289.jpg
0.0167078189300411,PetImages\Cat\10928.jpg
0.0167041198501872,PetImages\Cat\7737.jpg
0.0166984924623115,PetImages\Cat\8220.jpg
0.0166964285714285,PetImages\Cat\2919.jpg
0.0166830769230769,PetImages\Cat\358.jpg
0.0166773333333333,PetImages\Dog\8948.jpg
0.0166687461010605,PetImages\Cat\5584.jpg
0.0166666666666666,PetImages\Cat\8715.jpg
0.0166666666666666,PetImages\Cat\10930.jpg
0.0166613333333333,PetImages\Dog\11763.jpg
0.016640625,PetImages\Cat\4412.jpg
0.016636655948553,PetImages\Cat\6127.jpg
0.0166341463414634,PetImages\Cat\2785.jpg
0.0166293333333333,PetImages\Cat\6259.jpg
0.0166293333333333,PetImages\Cat\6856.jpg
0.0166257668711656,PetImages\Cat\11918.jpg
0.016624,PetImages\Cat\8602.jpg
0.0166164921465968,PetImages\Cat\9177.jpg
0.0166122448979591,PetImages\Cat\6776.jpg
0.016608,PetImages\Cat\11829.jpg
0.0166026666666666,PetImages\Cat\11684.jpg
0.0165973333333333,PetImages\Cat\9117.jpg
0.0165973333333333,PetImages\Cat\8207.jpg
0.0165973333333333,PetImages\Cat\10476.jpg
0.0165963855421686,PetImages\Cat\12093.jpg
0.0165961019704521,PetImages\Dog\12007.jpg
0.0165922619047619,PetImages\Dog\3799.jpg
0.0165867126833477,PetImages\Cat\3485.jpg
0.0165765015952281,PetImages\Cat\1718.jpg
0.016576,PetImages\Dog\12427.jpg
0.0165748031496063,PetImages\Cat\6576.jpg
0.0165724629019313,PetImages\Cat\5771.jpg
0.0165697674418604,PetImages\Dog\6027.jpg
0.0165644171779141,PetImages\Dog\6307.jpg
0.0165600062435369,PetImages\Dog\9221.jpg
0.0165481481481481,PetImages\Cat\10835.jpg
0.0165392670157068,PetImages\Cat\5706.jpg
0.0165333333333333,PetImages\Cat\4876.jpg
0.016528,PetImages\Dog\6942.jpg
0.0165230769230769,PetImages\Dog\3997.jpg
0.0165171682098765,PetImages\Cat\1016.jpg
0.0165142857142857,PetImages\Cat\8847.jpg
0.0165137614678899,PetImages\Cat\10192.jpg
0.0165123997608691,PetImages\Dog\5201.jpg
0.0165118733509234,PetImages\Dog\10138.jpg
0.0165013333333333,PetImages\Cat\5197.jpg
0.0164995023351963,PetImages\Cat\9192.jpg
0.0164717444717444,PetImages\Dog\12364.jpg
0.0164567821195392,PetImages\Cat\12446.jpg
0.0164561062520246,PetImages\Dog\6427.jpg
0.0164533333333333,PetImages\Cat\763.jpg
0.016453172205438,PetImages\Cat\8503.jpg
0.0164421593830334,PetImages\Cat\11494.jpg
0.0164390243902439,PetImages\Cat\2964.jpg
0.0164387243191591,PetImages\Cat\1346.jpg
0.0164373333333333,PetImages\Cat\58.jpg
0.0164306965479091,PetImages\Cat\8132.jpg
0.0164264264264264,PetImages\Dog\11721.jpg
0.0164213333333333,PetImages\Dog\8957.jpg
0.0163805668016194,PetImages\Dog\1253.jpg
0.0163782505910165,PetImages\Dog\5181.jpg
0.0163758800122436,PetImages\Dog\705.jpg
0.0163611111111111,PetImages\Dog\7579.jpg
0.016352,PetImages\Cat\6554.jpg
0.0163471592889508,PetImages\Cat\6484.jpg
0.016336,PetImages\Cat\4366.jpg
0.0163317163317163,PetImages\Cat\7707.jpg
0.016328377504848,PetImages\Cat\8075.jpg
0.016328125,PetImages\Cat\5821.jpg
0.0163243408951563,PetImages\Cat\5378.jpg
0.0163235294117647,PetImages\Dog\9254.jpg
0.0163146666666666,PetImages\Dog\4731.jpg
0.0163133159268929,PetImages\Cat\10280.jpg
0.0163128205128205,PetImages\Cat\11297.jpg
0.0163113207547169,PetImages\Cat\7179.jpg
0.0163111111111111,PetImages\Cat\588.jpg
0.016296875,PetImages\Cat\7626.jpg
0.0162944785276073,PetImages\Dog\10363.jpg
0.0162886657433056,PetImages\Dog\3546.jpg
0.0162884566488685,PetImages\Cat\2618.jpg
0.0162810590631364,PetImages\Cat\4579.jpg
0.0162784810126582,PetImages\Dog\12188.jpg
0.0162753036437246,PetImages\Cat\10949.jpg
0.0162630136986301,PetImages\Dog\10904.jpg
0.0162517482517482,PetImages\Cat\12447.jpg
0.0162363387978142,PetImages\Cat\3184.jpg
0.0162307692307692,PetImages\Cat\1458.jpg
0.016227257829709,PetImages\Cat\4824.jpg
0.0162136045369578,PetImages\Cat\1509.jpg
0.0162110240874833,PetImages\Dog\459.jpg
0.0162035928143712,PetImages\Cat\7763.jpg
0.0162026666666666,PetImages\Cat\8391.jpg
0.0161981981981981,PetImages\Dog\11990.jpg
0.0161979166666666,PetImages\Dog\9372.jpg
0.0161950549450549,PetImages\Cat\2481.jpg
0.0161861861861861,PetImages\Cat\6385.jpg
0.016185242590766,PetImages\Dog\12455.jpg
0.016175,PetImages\Dog\5558.jpg
0.0161676646706586,PetImages\Cat\11082.jpg
0.0161666666666666,PetImages\Dog\11775.jpg
0.0161625,PetImages\Cat\1725.jpg
0.0161587301587301,PetImages\Cat\3590.jpg
0.0161574584033857,PetImages\Dog\1220.jpg
0.016156462585034,PetImages\Dog\1611.jpg
0.0161532258064516,PetImages\Cat\5851.jpg
0.0161501210653753,PetImages\Cat\6654.jpg
0.016145251396648,PetImages\Cat\11544.jpg
0.0161401098901098,PetImages\Dog\11532.jpg
0.0161367554108408,PetImages\Cat\12325.jpg
0.0161333333333333,PetImages\Cat\8093.jpg
0.0161173333333333,PetImages\Dog\10774.jpg
0.0161170528817587,PetImages\Dog\1401.jpg
0.0161122994652406,PetImages\Cat\9032.jpg
0.0161111111111111,PetImages\Dog\7953.jpg
0.0161066666666666,PetImages\Dog\5983.jpg
0.0161047739754964,PetImages\Cat\1220.jpg
0.0161045751633986,PetImages\Cat\931.jpg
0.0161015452538631,PetImages\Dog\10134.jpg
0.0161,PetImages\Dog\7021.jpg
0.0161,PetImages\Dog\9406.jpg
0.0161,PetImages\Cat\8876.jpg
0.0160981595092024,PetImages\Cat\447.jpg
0.0160906666666666,PetImages\Cat\11300.jpg
0.0160906666666666,PetImages\Cat\2161.jpg
0.016083009079118,PetImages\Cat\7513.jpg
0.0160779178075978,PetImages\Cat\10813.jpg
0.0160746666666666,PetImages\Cat\1627.jpg
0.01607,PetImages\Cat\4299.jpg
0.0160693333333333,PetImages\Dog\1640.jpg
0.0160693333333333,PetImages\Dog\12379.jpg
0.016064,PetImages\Cat\3644.jpg
0.016063829787234,PetImages\Dog\10846.jpg
0.0160630841121495,PetImages\Dog\8315.jpg
0.0160583941605839,PetImages\Dog\7587.jpg
0.0160551724137931,PetImages\Dog\5464.jpg
0.0160523560209424,PetImages\Cat\3382.jpg
0.0160512308715901,PetImages\Dog\5388.jpg
0.0160490532112153,PetImages\Dog\8641.jpg
0.016048,PetImages\Cat\11307.jpg
0.0160427807486631,PetImages\Cat\10506.jpg
0.0160416666666666,PetImages\Cat\146.jpg
0.016041055718475,PetImages\Dog\12255.jpg
0.0160373333333333,PetImages\Dog\8255.jpg
0.0160373333333333,PetImages\Cat\4325.jpg
0.0160322580645161,PetImages\Cat\6220.jpg
0.0160320366132723,PetImages\Dog\2860.jpg
0.016031746031746,PetImages\Dog\10829.jpg
0.0160282906218425,PetImages\Cat\8710.jpg
0.0160235969387755,PetImages\Dog\3009.jpg
0.016016,PetImages\Dog\7859.jpg
0.0160053333333333,PetImages\Cat\11594.jpg
0.0160053333333333,PetImages\Cat\6022.jpg
0.0159979423868312,PetImages\Cat\127.jpg
0.0159968102073365,PetImages\Cat\3508.jpg
0.0159962406015037,PetImages\Cat\11642.jpg
0.0159948979591836,PetImages\Dog\9686.jpg
0.0159946666666666,PetImages\Cat\9174.jpg
0.0159893333333333,PetImages\Dog\8649.jpg
0.0159893333333333,PetImages\Cat\3994.jpg
0.0159866666666666,PetImages\Cat\7774.jpg
0.0159799331103678,PetImages\Dog\4819.jpg
0.0159786666666666,PetImages\Cat\5992.jpg
0.01597280924204,PetImages\Cat\4782.jpg
0.0159666814420803,PetImages\Cat\10820.jpg
0.0159665271966527,PetImages\Dog\6744.jpg
0.0159655699014299,PetImages\Cat\10742.jpg
0.0159626666666666,PetImages\Dog\1334.jpg
0.0159626666666666,PetImages\Dog\5218.jpg
0.01596,PetImages\Dog\12470.jpg
0.0159580419580419,PetImages\Dog\7825.jpg
0.0159575757575757,PetImages\Dog\4740.jpg
0.0159573333333333,PetImages\Cat\6933.jpg
0.0159572192513368,PetImages\Dog\8733.jpg
0.015952,PetImages\Cat\5523.jpg
0.0159514824797843,PetImages\Dog\11556.jpg
0.0159485094850948,PetImages\Cat\11049.jpg
0.0159470899470899,PetImages\Cat\12038.jpg
0.0159466666666666,PetImages\Dog\1595.jpg
0.0159466666666666,PetImages\Dog\6242.jpg
0.015936,PetImages\Cat\9136.jpg
0.0159353348729792,PetImages\Dog\9326.jpg
0.0159333333333333,PetImages\Dog\1262.jpg
0.0159333333333333,PetImages\Cat\8340.jpg
0.0159314698642102,PetImages\Dog\5608.jpg
0.0159314285714285,PetImages\Dog\2282.jpg
0.0159259259259259,PetImages\Dog\8064.jpg
0.0159190031152648,PetImages\Dog\5051.jpg
0.0159182327728321,PetImages\Cat\12370.jpg
0.0159166666666666,PetImages\Cat\4551.jpg
0.0159125,PetImages\Dog\11922.jpg
0.0159111111111111,PetImages\Cat\11499.jpg
0.015904,PetImages\Dog\8441.jpg
0.0158994082840236,PetImages\Dog\12058.jpg
0.0158934169278996,PetImages\Cat\8611.jpg
0.015888,PetImages\Cat\1801.jpg
0.0158861209964412,PetImages\Dog\9988.jpg
0.0158845144356955,PetImages\Dog\2172.jpg
0.0158773333333333,PetImages\Dog\2876.jpg
0.015875,PetImages\Dog\7351.jpg
0.0158721836049856,PetImages\Dog\4530.jpg
0.0158719008264462,PetImages\Dog\11130.jpg
0.015868743420423,PetImages\Dog\5657.jpg
0.0158662952646239,PetImages\Dog\5452.jpg
0.0158598650727896,PetImages\Cat\1874.jpg
0.015850622406639,PetImages\Cat\8689.jpg
0.0158483146067415,PetImages\Cat\9598.jpg
0.0158448637316561,PetImages\Dog\11171.jpg
0.01584,PetImages\Dog\5479.jpg
0.0158376811594202,PetImages\Cat\3177.jpg
0.0158350421508316,PetImages\Cat\8886.jpg
0.0158346666666666,PetImages\Cat\1417.jpg
0.0158346666666666,PetImages\Cat\2890.jpg
0.0158346666666666,PetImages\Cat\12103.jpg
0.0158337408312958,PetImages\Dog\4208.jpg
0.0158333333333333,PetImages\Cat\11448.jpg
0.0158062806782686,PetImages\Cat\5180.jpg
0.0158026666666666,PetImages\Cat\12118.jpg
0.0158,PetImages\Cat\2679.jpg
0.0157957957957957,PetImages\Cat\9365.jpg
0.0157912087912087,PetImages\Cat\11282.jpg
0.0157887517146776,PetImages\Dog\11948.jpg
0.0157837837837837,PetImages\Cat\10861.jpg
0.0157757009345794,PetImages\Cat\6188.jpg
0.0157743902439024,PetImages\Cat\12399.jpg
0.0157671957671957,PetImages\Dog\1022.jpg
0.01576,PetImages\Dog\7328.jpg
0.01576,PetImages\Cat\9595.jpg
0.0157534246575342,PetImages\Cat\11825.jpg
0.0157533813677158,PetImages\Cat\9128.jpg
0.0157493333333333,PetImages\Cat\9790.jpg
0.0157473684210526,PetImages\Dog\4058.jpg
0.0157386666666666,PetImages\Cat\11231.jpg
0.0157386666666666,PetImages\Cat\10824.jpg
0.0157333333333333,PetImages\Dog\12417.jpg
0.0157333333333333,PetImages\Dog\1565.jpg
0.0157303370786516,PetImages\Dog\9194.jpg
0.015728,PetImages\Dog\49.jpg
0.0157226666666666,PetImages\Dog\9434.jpg
0.0157207547169811,PetImages\Cat\10434.jpg
0.0156991976420501,PetImages\Cat\2024.jpg
0.0156958920907418,PetImages\Dog\6447.jpg
0.0156958616780045,PetImages\Cat\3981.jpg
0.0156943521594684,PetImages\Dog\1749.jpg
0.0156906666666666,PetImages\Dog\2748.jpg
0.015683284457478,PetImages\Cat\8873.jpg
0.015683257918552,PetImages\Cat\10367.jpg
0.0156794871794871,PetImages\Cat\8642.jpg
0.0156763754045307,PetImages\Cat\4591.jpg
0.0156666666666666,PetImages\Cat\4934.jpg
0.0156649746192893,PetImages\Cat\6560.jpg
0.0156603773584905,PetImages\Cat\642.jpg
0.015652,PetImages\Cat\5278.jpg
0.0156496674057649,PetImages\Dog\1606.jpg
0.015648,PetImages\Dog\5487.jpg
0.0156434108527131,PetImages\Cat\76.jpg
0.0156351109588519,PetImages\Dog\3538.jpg
0.0156321839080459,PetImages\Cat\1626.jpg
0.01563125,PetImages\Dog\2342.jpg
0.0156266666666666,PetImages\Cat\2898.jpg
0.015625,PetImages\Dog\11465.jpg
0.0156178861788617,PetImages\Dog\1475.jpg
0.015616,PetImages\Dog\6601.jpg
0.0156053333333333,PetImages\Dog\1652.jpg
0.015605,PetImages\Cat\348.jpg
0.0156044943820224,PetImages\Dog\2721.jpg
0.0155925155925155,PetImages\Cat\3753.jpg
0.0155897821187077,PetImages\Cat\8935.jpg
0.0155893333333333,PetImages\Cat\5910.jpg
0.0155859649122807,PetImages\Dog\8234.jpg
0.0155814763231197,PetImages\Dog\5349.jpg
0.015575,PetImages\Dog\11111.jpg
0.0155688073394495,PetImages\Cat\3256.jpg
0.0155530726256983,PetImages\Cat\11255.jpg
0.0155513821620374,PetImages\Dog\10432.jpg
0.01555,PetImages\Cat\3107.jpg
0.0155413333333333,PetImages\Cat\396.jpg
0.0155408902691511,PetImages\Cat\4759.jpg
0.0155323590814196,PetImages\Cat\11042.jpg
0.01553,PetImages\Dog\11374.jpg
0.015527950310559,PetImages\Dog\8477.jpg
0.0155229357798165,PetImages\Cat\8768.jpg
0.0155217458122022,PetImages\Dog\412.jpg
0.0155211084420496,PetImages\Dog\9967.jpg
0.01552,PetImages\Cat\1623.jpg
0.0155198487712665,PetImages\Dog\8436.jpg
0.0155146666666666,PetImages\Cat\7015.jpg
0.0155132275132275,PetImages\Cat\11398.jpg
0.0155111111111111,PetImages\Cat\11827.jpg
0.0155093333333333,PetImages\Cat\6498.jpg
0.0155093333333333,PetImages\Dog\4802.jpg
0.0154933333333333,PetImages\Cat\2763.jpg
0.015488,PetImages\Cat\4649.jpg
0.0154855109303507,PetImages\Cat\11090.jpg
0.0154780361757105,PetImages\Dog\3016.jpg
0.0154709345106696,PetImages\Dog\6335.jpg
0.01546875,PetImages\Dog\7380.jpg
0.0154631004020694,PetImages\Dog\7777.jpg
0.0154613333333333,PetImages\Cat\8446.jpg
0.0154506666666666,PetImages\Cat\8243.jpg
0.0154474839581222,PetImages\Cat\1837.jpg
0.0154453333333333,PetImages\Cat\10659.jpg
0.0154448979591836,PetImages\Dog\9594.jpg
0.0154413687979724,PetImages\Cat\5103.jpg
0.0154406489158163,PetImages\Cat\2608.jpg
0.015430124720179,PetImages\Cat\4398.jpg
0.015420489296636,PetImages\Dog\10096.jpg
0.0154193088294817,PetImages\Cat\4394.jpg
0.0154132029339853,PetImages\Dog\11029.jpg
0.0154117647058823,PetImages\Dog\5597.jpg
0.015408,PetImages\Cat\232.jpg
0.0154038054968287,PetImages\Dog\6201.jpg
0.0153939948178631,PetImages\Dog\5378.jpg
0.0153939393939393,PetImages\Dog\6678.jpg
0.015390625,PetImages\Dog\4232.jpg
0.0153866983108081,PetImages\Cat\12219.jpg
0.0153866666666666,PetImages\Cat\3158.jpg
0.0153846153846153,PetImages\Cat\1556.jpg
0.0153813333333333,PetImages\Cat\5499.jpg
0.0153754382547721,PetImages\Dog\7936.jpg
0.015374449339207,PetImages\Cat\3265.jpg
0.0153704735376044,PetImages\Dog\10193.jpg
0.0153653333333333,PetImages\Cat\2587.jpg
0.0153653333333333,PetImages\Cat\11632.jpg
0.0153652968036529,PetImages\Cat\4069.jpg
0.0153640350877192,PetImages\Dog\2923.jpg
0.0153579143203186,PetImages\Cat\3246.jpg
0.0153549070296197,PetImages\Dog\5959.jpg
0.0153521126760563,PetImages\Cat\2773.jpg
0.0153518303873273,PetImages\Dog\10457.jpg
0.0153515625,PetImages\Cat\9431.jpg
0.015337729816147,PetImages\Dog\4481.jpg
0.0153368983957219,PetImages\Cat\11276.jpg
0.0153361344537815,PetImages\Dog\5857.jpg
0.015336,PetImages\Dog\10341.jpg
0.0153333333333333,PetImages\Cat\9516.jpg
0.0153200624512099,PetImages\Dog\4086.jpg
0.01531982421875,PetImages\Cat\6059.jpg
0.015318869165023,PetImages\Cat\3270.jpg
0.0153173333333333,PetImages\Cat\590.jpg
0.015312,PetImages\Dog\6873.jpg
0.0153100775193798,PetImages\Cat\4279.jpg
0.0153047034764826,PetImages\Dog\6791.jpg
0.0153013333333333,PetImages\Cat\5746.jpg
0.0153003423591658,PetImages\Dog\3804.jpg
0.0152943850371134,PetImages\Dog\314.jpg
0.015290759063001,PetImages\Dog\4235.jpg
0.0152853333333333,PetImages\Dog\5681.jpg
0.015279805352798,PetImages\Cat\3598.jpg
0.0152697747511786,PetImages\Cat\8428.jpg
0.0152693333333333,PetImages\Cat\6529.jpg
0.0152685714285714,PetImages\Dog\10335.jpg
0.0152601156069364,PetImages\Cat\79.jpg
0.0152583586626139,PetImages\Dog\221.jpg
0.015255,PetImages\Dog\11110.jpg
0.0152485097808748,PetImages\Dog\7283.jpg
0.0152373333333333,PetImages\Cat\5844.jpg
0.0152362994951645,PetImages\Dog\1614.jpg
0.0152304292929292,PetImages\Cat\9963.jpg
0.0152238805970149,PetImages\Dog\10343.jpg
0.0152188204357625,PetImages\Cat\7906.jpg
0.0152,PetImages\Cat\5747.jpg
0.0152,PetImages\Cat\10392.jpg
0.0152,PetImages\Dog\8193.jpg
0.0151969884488448,PetImages\Cat\8080.jpg
0.0151953125,PetImages\Cat\12396.jpg
0.0151953125,PetImages\Dog\12372.jpg
0.0151925133689839,PetImages\Dog\4374.jpg
0.0151921358355674,PetImages\Dog\11564.jpg
0.0151876923076923,PetImages\Cat\12097.jpg
0.0151859504132231,PetImages\Dog\5458.jpg
0.0151822916666666,PetImages\Cat\11933.jpg
0.0151786666666666,PetImages\Dog\2036.jpg
0.0151733333333333,PetImages\Cat\4912.jpg
0.0151731843575419,PetImages\Dog\11924.jpg
0.0151719128329297,PetImages\Dog\11715.jpg
0.0151657754010695,PetImages\Cat\6983.jpg
0.0151644908616187,PetImages\Cat\8278.jpg
